tp,fp,fn,precision,recall,f1,n_event_windows,n_caught,event_recall,false_alarm_runs,latency_reports,latency_ms,duty_cycle,bandwidth_reduction,n_reports,has_events,rid,ch,method,variant,n_asserted
2,0,1,1.0,0.6666666666666666,0.8,1,1,1.0,0,1.0,8.333333333333334,0.09090909090909091,11.0,22,True,971,Current.Ib,ATE-N,+dead-release only,2
2,0,1,1.0,0.6666666666666666,0.8,1,1,1.0,0,1.0,8.333333333333334,0.09090909090909091,11.0,22,True,971,Current.Ib,ATE-N,+latch-timeout only,3
2,0,1,1.0,0.6666666666666666,0.8,1,1,1.0,0,1.0,8.333333333333334,0.09090909090909091,11.0,22,True,971,Current.Ib,ATE-N,+both (recommendation 1),2
3,0,1,1.0,0.75,0.8571428571428571,1,1,1.0,0,1.0,8.333333333333334,0.13043478260869565,7.666666666666667,23,True,971,Current.Ic,ATE-N,baseline,3
3,0,1,1.0,0.75,0.8571428571428571,1,1,1.0,0,1.0,8.333333333333334,0.13043478260869565,7.666666666666667,23,True,971,Current.Ic,ATE-N,+dead-release only,3
3,0,1,1.0,0.75,0.8571428571428571,1,1,1.0,0,1.0,8.333333333333334,0.13043478260869565,7.666666666666667,23,True,971,Current.Ic,ATE-N,+latch-timeout only,3
3,0,1,1.0,0.75,0.8571428571428571,1,1,1.0,0,1.0,8.333333333333334,0.13043478260869565,7.666666666666667,23,True,971,Current.Ic,ATE-N,+both (recommendation 1),3
0,0,0,0.0,0.0,0.0,0,0,,0,,,0.0,inf,19,False,7,Voltage.Va,ATE-X,baseline,0
0,0,0,0.0,0.0,0.0,0,0,,0,,,0.0,inf,19,False,7,Voltage.Va,ATE-X,+dead-release only,0
0,0,0,0.0,0.0,0.0,0,0,,0,,,0.0,inf,19,False,7,Voltage.Va,ATE-X,+latch-timeout only,0
0,0,0,0.0,0.0,0.0,0,0,,0,,,0.0,inf,19,False,7,Voltage.Va,ATE-X,+both (recommendation 1),0
3,1,0,0.75,1.0,0.8571428571428571,1,1,1.0,0,0.0,0.0,0.21052631578947367,4.75,19,True,7,Voltage.Vb,ATE-X,baseline,4
3,1,0,0.75,1.0,0.8571428571428571,1,1,1.0,0,0.0,0.0,0.21052631578947367,4.75,19,True,7,Voltage.Vb,ATE-X,+dead-release only,4
3,1,0,0.75,1.0,0.8571428571428571,1,1,1.0,0,0.0,0.0,0.21052631578947367,4.75,19,True,7,Voltage.Vb,ATE-X,+latch-timeout only,4
3,1,0,0.75,1.0,0.8571428571428571,1,1,1.0,0,0.0,0.0,0.21052631578947367,4.75,19,True,7,Voltage.Vb,ATE-X,+both (recommendation 1),4
0,0,0,0.0,0.0,0.0,0,0,,0,,,0.0,inf,19,False,7,Voltage.Vc,ATE-X,baseline,0
0,0,0,0.0,0.0,0.0,0,0,,0,,,0.0,inf,19,False,7,Voltage.Vc,ATE-X,+dead-release only,0
0,0,0,0.0,0.0,0.0,0,0,,0,,,0.0,inf,19,False,7,Voltage.Vc,ATE-X,+latch-timeout only,0
0,0,0,0.0,0.0,0.0,0,0,,0,,,0.0,inf,19,False,7,Voltage.Vc,ATE-X,+both (recommendation 1),0
0,0,0,0.0,0.0,0.0,0,0,,0,,,0.0,inf,19,False,7,Current.Ia,ATE-X,baseline,0
0,0,0,0.0,0.0,0.0,0,0,,0,,,0.0,inf,19,False,7,Current.Ia,ATE-X,+dead-release only,0
0,0,0,0.0,0.0,0.0,0,0,,0,,,0.0,inf,19,False,7,Current.Ia,ATE-X,+latch-timeout only,0
0,0,0,0.0,0.0,0.0,0,0,,0,,,0.0,inf,19,False,7,Current.Ia,ATE-X,+both (recommendation 1),0
6,0,3,1.0,0.6666666666666666,0.8,2,1,0.5,0,0.0,0.0,0.3157894736842105,3.166666666666667,19,True,7,Current.Ib,ATE-X,baseline,6
6,0,3,1.0,0.6666666666666666,0.8,2,1,0.5,0,0.0,0.0,0.3157894736842105,3.166666666666667,19,True,7,Current.Ib,ATE-X,+dead-release only,6
6,0,3,1.0,0.6666666666666666,0.8,2,1,0.5,0,0.0,0.0,0.3157894736842105,3.166666666666667,19,True,7,Current.Ib,ATE-X,+latch-timeout only,6
6,0,3,1.0,0.6666666666666666,0.8,2,1,0.5,0,0.0,0.0,0.3157894736842105,3.166666666666667,19,True,7,Current.Ib,ATE-X,+both (recommendation 1),6
0,0,0,0.0,0.0,0.0,0,0,,0,,,0.0,inf,19,False,7,Current.Ic,ATE-X,baseline,0
0,0,0,0.0,0.0,0.0,0,0,,0,,,0.0,inf,19,False,7,Current.Ic,ATE-X,+dead-release only,0
0,0,0,0.0,0.0,0.0,0,0,,0,,,0.0,inf,19,False,7,Current.Ic,ATE-X,+latch-timeout only,0
0,0,0,0.0,0.0,0.0,0,0,,0,,,0.0,inf,19,False,7,Current.Ic,ATE-X,+both (recommendation 1),0
5,0,0,1.0,1.0,1.0,1,1,1.0,0,0.0,0.0,0.021367521367521368,46.8,234,True,45,Voltage.Va,ATE-X,baseline,5
5,0,0,1.0,1.0,1.0,1,1,1.0,0,0.0,0.0,0.021367521367521368,46.8,234,True,45,Voltage.Va,ATE-X,+dead-release only,5
5,0,0,1.0,1.0,1.0,1,1,1.0,0,0.0,0.0,0.021367521367521368,46.8,234,True,45,Voltage.Va,ATE-X,+latch-timeout only,5
5,0,0,1.0,1.0,1.0,1,1,1.0,0,0.0,0.0,0.021367521367521368,46.8,234,True,45,Voltage.Va,ATE-X,+both (recommendation 1),5
3,1,0,0.75,1.0,0.8571428571428571,1,1,1.0,0,0.0,0.0,0.017094017094017096,58.49999999999999,234,True,45,Voltage.Vb,ATE-X,baseline,4
3,1,0,0.75,1.0,0.8571428571428571,1,1,1.0,0,0.0,0.0,0.017094017094017096,58.49999999999999,234,True,45,Voltage.Vb,ATE-X,+dead-release only,4
3,1,0,0.75,1.0,0.8571428571428571,1,1,1.0,0,0.0,0.0,0.017094017094017096,58.49999999999999,234,True,45,Voltage.Vb,ATE-X,+latch-timeout only,4
3,1,0,0.75,1.0,0.8571428571428571,1,1,1.0,0,0.0,0.0,0.017094017094017096,58.49999999999999,234,True,45,Voltage.Vb,ATE-X,+both (recommendation 1),4
5,0,0,1.0,1.0,1.0,1,1,1.0,0,0.0,0.0,0.021367521367521368,46.8,234,True,45,Voltage.Vc,ATE-X,baseline,5
5,0,0,1.0,1.0,1.0,1,1,1.0,0,0.0,0.0,0.021367521367521368,46.8,234,True,45,Voltage.Vc,ATE-X,+dead-release only,5
5,0,0,1.0,1.0,1.0,1,1,1.0,0,0.0,0.0,0.021367521367521368,46.8,234,True,45,Voltage.Vc,ATE-X,+latch-timeout only,5
5,0,0,1.0,1.0,1.0,1,1,1.0,0,0.0,0.0,0.021367521367521368,46.8,234,True,45,Voltage.Vc,ATE-X,+both (recommendation 1),5
5,0,0,1.0,1.0,1.0,1,1,1.0,0,0.0,0.0,0.021367521367521368,46.8,234,True,45,Current.Ia,ATE-X,baseline,5
5,0,0,1.0,1.0,1.0,1,1,1.0,0,0.0,0.0,0.021367521367521368,46.8,234,True,45,Current.Ia,ATE-X,+dead-release only,5
5,0,0,1.0,1.0,1.0,1,1,1.0,0,0.0,0.0,0.021367521367521368,46.8,234,True,45,Current.Ia,ATE-X,+latch-timeout only,5
5,0,0,1.0,1.0,1.0,1,1,1.0,0,0.0,0.0,0.021367521367521368,46.8,234,True,45,Current.Ia,ATE-X,+both (recommendation 1),5
5,0,0,1.0,1.0,1.0,1,1,1.0,0,0.0,0.0,0.021367521367521368,46.8,234,True,45,Current.Ib,ATE-X,baseline,5
5,0,0,1.0,1.0,1.0,1,1,1.0,0,0.0,0.0,0.021367521367521368,46.8,234,True,45,Current.Ib,ATE-X,+dead-release only,5
5,0,0,1.0,1.0,1.0,1,1,1.0,0,0.0,0.0,0.021367521367521368,46.8,234,True,45,Current.Ib,ATE-X,+latch-timeout only,5
5,0,0,1.0,1.0,1.0,1,1,1.0,0,0.0,0.0,0.021367521367521368,46.8,234,True,45,Current.Ib,ATE-X,+both (recommendation 1),5
6,1,0,0.8571428571428571,1.0,0.923076923076923,1,1,1.0,0,0.0,0.0,0.029914529914529916,33.42857142857143,234,True,45,Current.Ic,ATE-X,baseline,7
6,1,0,0.8571428571428571,1.0,0.923076923076923,1,1,1.0,0,0.0,0.0,0.029914529914529916,33.42857142857143,234,True,45,Current.Ic,ATE-X,+dead-release only,7
6,1,0,0.8571428571428571,1.0,0.923076923076923,1,1,1.0,0,0.0,0.0,0.029914529914529916,33.42857142857143,234,True,45,Current.Ic,ATE-X,+latch-timeout only,7
6,1,0,0.8571428571428571,1.0,0.923076923076923,1,1,1.0,0,0.0,0.0,0.029914529914529916,33.42857142857143,234,True,45,Current.Ic,ATE-X,+both (recommendation 1),7
155,25,1,0.8611111111111112,0.9935897435897436,0.9226190476190477,2,2,1.0,0,0.0,0.0,0.7692307692307693,1.2999999999999998,234,True,55,Voltage.Va,ATE-X,baseline,181
155,25,1,0.8611111111111112,0.9935897435897436,0.9226190476190477,2,2,1.0,0,0.0,0.0,0.7692307692307693,1.2999999999999998,234,True,55,Voltage.Va,ATE-X,+dead-release only,180
155,25,1,0.8611111111111112,0.9935897435897436,0.9226190476190477,2,2,1.0,0,0.0,0.0,0.7692307692307693,1.2999999999999998,234,True,55,Voltage.Va,ATE-X,+latch-timeout only,181
155,25,1,0.8611111111111112,0.9935897435897436,0.9226190476190477,2,2,1.0,0,0.0,0.0,0.7692307692307693,1.2999999999999998,234,True,55,Voltage.Va,ATE-X,+both (recommendation 1),180
71,19,1,0.7888888888888889,0.9861111111111112,0.8765432098765433,2,2,1.0,0,0.5,4.166666666666667,0.38461538461538464,2.5999999999999996,234,True,55,Voltage.Vb,ATE-X,baseline,90
71,19,1,0.7888888888888889,0.9861111111111112,0.8765432098765433,2,2,1.0,0,0.5,4.166666666666667,0.38461538461538464,2.5999999999999996,234,True,55,Voltage.Vb,ATE-X,+dead-release only,90
71,19,1,0.7888888888888889,0.9861111111111112,0.8765432098765433,2,2,1.0,0,0.5,4.166666666666667,0.38461538461538464,2.5999999999999996,234,True,55,Voltage.Vb,ATE-X,+latch-timeout only,90
71,19,1,0.7888888888888889,0.9861111111111112,0.8765432098765433,2,2,1.0,0,0.5,4.166666666666667,0.38461538461538464,2.5999999999999996,234,True,55,Voltage.Vb,ATE-X,+both (recommendation 1),90
42,19,4,0.6885245901639344,0.9130434782608695,0.7850467289719626,3,3,1.0,0,0.0,0.0,0.2606837606837607,3.8360655737704916,234,True,55,Voltage.Vc,ATE-X,baseline,61
42,19,4,0.6885245901639344,0.9130434782608695,0.7850467289719626,3,3,1.0,0,0.0,0.0,0.2606837606837607,3.8360655737704916,234,True,55,Voltage.Vc,ATE-X,+dead-release only,61
42,19,4,0.6885245901639344,0.9130434782608695,0.7850467289719626,3,3,1.0,0,0.0,0.0,0.2606837606837607,3.8360655737704916,234,True,55,Voltage.Vc,ATE-X,+latch-timeout only,61
42,19,4,0.6885245901639344,0.9130434782608695,0.7850467289719626,3,3,1.0,0,0.0,0.0,0.2606837606837607,3.8360655737704916,234,True,55,Voltage.Vc,ATE-X,+both (recommendation 1),61
147,33,0,0.8166666666666667,1.0,0.8990825688073394,2,2,1.0,0,0.0,0.0,0.7758620689655172,1.288888888888889,232,True,55,Current.Ia,ATE-X,baseline,181
147,33,0,0.8166666666666667,1.0,0.8990825688073394,2,2,1.0,0,0.0,0.0,0.7758620689655172,1.288888888888889,232,True,55,Current.Ia,ATE-X,+dead-release only,180
147,33,0,0.8166666666666667,1.0,0.8990825688073394,2,2,1.0,0,0.0,0.0,0.7758620689655172,1.288888888888889,232,True,55,Current.Ia,ATE-X,+latch-timeout only,181
147,33,0,0.8166666666666667,1.0,0.8990825688073394,2,2,1.0,0,0.0,0.0,0.7758620689655172,1.288888888888889,232,True,55,Current.Ia,ATE-X,+both (recommendation 1),180
176,0,0,1.0,1.0,1.0,2,2,1.0,0,0.0,0.0,0.7553648068669528,1.3238636363636362,233,True,55,Current.Ib,ATE-X,baseline,177
176,0,0,1.0,1.0,1.0,2,2,1.0,0,0.0,0.0,0.7553648068669528,1.3238636363636362,233,True,55,Current.Ib,ATE-X,+dead-release only,176
176,0,0,1.0,1.0,1.0,2,2,1.0,0,0.0,0.0,0.7553648068669528,1.3238636363636362,233,True,55,Current.Ib,ATE-X,+latch-timeout only,177
176,0,0,1.0,1.0,1.0,2,2,1.0,0,0.0,0.0,0.7553648068669528,1.3238636363636362,233,True,55,Current.Ib,ATE-X,+both (recommendation 1),176
70,109,0,0.39106145251396646,1.0,0.5622489959839357,2,2,1.0,0,0.0,0.0,0.8443396226415094,1.1843575418994414,212,True,55,Current.Ic,ATE-X,baseline,180
70,109,0,0.39106145251396646,1.0,0.5622489959839357,2,2,1.0,0,0.0,0.0,0.8443396226415094,1.1843575418994414,212,True,55,Current.Ic,ATE-X,+dead-release only,179
70,109,0,0.39106145251396646,1.0,0.5622489959839357,2,2,1.0,0,0.0,0.0,0.8443396226415094,1.1843575418994414,212,True,55,Current.Ic,ATE-X,+latch-timeout only,180
70,109,0,0.39106145251396646,1.0,0.5622489959839357,2,2,1.0,0,0.0,0.0,0.8443396226415094,1.1843575418994414,212,True,55,Current.Ic,ATE-X,+both (recommendation 1),179
0,0,0,0.0,0.0,0.0,0,0,,0,,,0.0,inf,1434,False,901,Voltage.Va,ATE-X,baseline,0
0,0,0,0.0,0.0,0.0,0,0,,0,,,0.0,inf,1434,False,901,Voltage.Va,ATE-X,+dead-release only,0
0,0,0,0.0,0.0,0.0,0,0,,0,,,0.0,inf,1434,False,901,Voltage.Va,ATE-X,+latch-timeout only,0
0,0,0,0.0,0.0,0.0,0,0,,0,,,0.0,inf,1434,False,901,Voltage.Va,ATE-X,+both (recommendation 1),0
0,0,0,0.0,0.0,0.0,0,0,,0,,,0.0,inf,1434,False,901,Voltage.Vb,ATE-X,baseline,0
0,0,0,0.0,0.0,0.0,0,0,,0,,,0.0,inf,1434,False,901,Voltage.Vb,ATE-X,+dead-release only,0
0,0,0,0.0,0.0,0.0,0,0,,0,,,0.0,inf,1434,False,901,Voltage.Vb,ATE-X,+latch-timeout only,0
0,0,0,0.0,0.0,0.0,0,0,,0,,,0.0,inf,1434,False,901,Voltage.Vb,ATE-X,+both (recommendation 1),0
0,0,0,0.0,0.0,0.0,0,0,,0,,,0.0,inf,1434,False,901,Voltage.Vc,ATE-X,baseline,0
0,0,0,0.0,0.0,0.0,0,0,,0,,,0.0,inf,1434,False,901,Voltage.Vc,ATE-X,+dead-release only,0
0,0,0,0.0,0.0,0.0,0,0,,0,,,0.0,inf,1434,False,901,Voltage.Vc,ATE-X,+latch-timeout only,0
0,0,0,0.0,0.0,0.0,0,0,,0,,,0.0,inf,1434,False,901,Voltage.Vc,ATE-X,+both (recommendation 1),0
20,0,6,1.0,0.7692307692307693,0.8695652173913044,3,2,0.6666666666666666,0,0.5,4.166666666666667,0.01394700139470014,71.7,1434,True,901,Current.Ia,ATE-X,baseline,20
20,0,6,1.0,0.7692307692307693,0.8695652173913044,3,2,0.6666666666666666,0,0.5,4.166666666666667,0.01394700139470014,71.7,1434,True,901,Current.Ia,ATE-X,+dead-release only,20
20,0,6,1.0,0.7692307692307693,0.8695652173913044,3,2,0.6666666666666666,0,0.5,4.166666666666667,0.01394700139470014,71.7,1434,True,901,Current.Ia,ATE-X,+latch-timeout only,20
20,0,6,1.0,0.7692307692307693,0.8695652173913044,3,2,0.6666666666666666,0,0.5,4.166666666666667,0.01394700139470014,71.7,1434,True,901,Current.Ia,ATE-X,+both (recommendation 1),20
0,0,0,0.0,0.0,0.0,0,0,,0,,,0.0,inf,1434,False,901,Current.Ib,ATE-X,baseline,0
0,0,0,0.0,0.0,0.0,0,0,,0,,,0.0,inf,1434,False,901,Current.Ib,ATE-X,+dead-release only,0
0,0,0,0.0,0.0,0.0,0,0,,0,,,0.0,inf,1434,False,901,Current.Ib,ATE-X,+latch-timeout only,0
0,0,0,0.0,0.0,0.0,0,0,,0,,,0.0,inf,1434,False,901,Current.Ib,ATE-X,+both (recommendation 1),0
0,0,0,0.0,0.0,0.0,0,0,,0,,,0.0,inf,1434,False,901,Current.Ic,ATE-X,baseline,0
0,0,0,0.0,0.0,0.0,0,0,,0,,,0.0,inf,1434,False,901,Current.Ic,ATE-X,+dead-release only,0
0,0,0,0.0,0.0,0.0,0,0,,0,,,0.0,inf,1434,False,901,Current.Ic,ATE-X,+latch-timeout only,0
0,0,0,0.0,0.0,0.0,0,0,,0,,,0.0,inf,1434,False,901,Current.Ic,ATE-X,+both (recommendation 1),0
0,0,0,0.0,0.0,0.0,0,0,,0,,,0.0,inf,1194,False,907,Voltage.Va,ATE-X,baseline,0
0,0,0,0.0,0.0,0.0,0,0,,0,,,0.0,inf,1194,False,907,Voltage.Va,ATE-X,+dead-release only,0
0,0,0,0.0,0.0,0.0,0,0,,0,,,0.0,inf,1194,False,907,Voltage.Va,ATE-X,+latch-timeout only,0
0,0,0,0.0,0.0,0.0,0,0,,0,,,0.0,inf,1194,False,907,Voltage.Va,ATE-X,+both (recommendation 1),0
5,0,0,1.0,1.0,1.0,1,1,1.0,0,0.0,0.0,0.0041876046901172526,238.8,1194,True,907,Voltage.Vb,ATE-X,baseline,5
5,0,0,1.0,1.0,1.0,1,1,1.0,0,0.0,0.0,0.0041876046901172526,238.8,1194,True,907,Voltage.Vb,ATE-X,+dead-release only,5
5,0,0,1.0,1.0,1.0,1,1,1.0,0,0.0,0.0,0.0041876046901172526,238.8,1194,True,907,Voltage.Vb,ATE-X,+latch-timeout only,5
5,0,0,1.0,1.0,1.0,1,1,1.0,0,0.0,0.0,0.0041876046901172526,238.8,1194,True,907,Voltage.Vb,ATE-X,+both (recommendation 1),5
5,0,0,1.0,1.0,1.0,1,1,1.0,0,0.0,0.0,0.0041876046901172526,238.8,1194,True,907,Voltage.Vc,ATE-X,baseline,5
5,0,0,1.0,1.0,1.0,1,1,1.0,0,0.0,0.0,0.0041876046901172526,238.8,1194,True,907,Voltage.Vc,ATE-X,+dead-release only,5
5,0,0,1.0,1.0,1.0,1,1,1.0,0,0.0,0.0,0.0041876046901172526,238.8,1194,True,907,Voltage.Vc,ATE-X,+latch-timeout only,5
5,0,0,1.0,1.0,1.0,1,1,1.0,0,0.0,0.0,0.0041876046901172526,238.8,1194,True,907,Voltage.Vc,ATE-X,+both (recommendation 1),5
0,0,0,0.0,0.0,0.0,0,0,,0,,,0.0,inf,1194,False,907,Current.Ia,ATE-X,baseline,0
0,0,0,0.0,0.0,0.0,0,0,,0,,,0.0,inf,1194,False,907,Current.Ia,ATE-X,+dead-release only,0
0,0,0,0.0,0.0,0.0,0,0,,0,,,0.0,inf,1194,False,907,Current.Ia,ATE-X,+latch-timeout only,0
0,0,0,0.0,0.0,0.0,0,0,,0,,,0.0,inf,1194,False,907,Current.Ia,ATE-X,+both (recommendation 1),0
6,0,0,1.0,1.0,1.0,1,1,1.0,0,0.0,0.0,0.005025125628140704,199.0,1194,True,907,Current.Ib,ATE-X,baseline,6
6,0,0,1.0,1.0,1.0,1,1,1.0,0,0.0,0.0,0.005025125628140704,199.0,1194,True,907,Current.Ib,ATE-X,+dead-release only,6
6,0,0,1.0,1.0,1.0,1,1,1.0,0,0.0,0.0,0.005025125628140704,199.0,1194,True,907,Current.Ib,ATE-X,+latch-timeout only,6
6,0,0,1.0,1.0,1.0,1,1,1.0,0,0.0,0.0,0.005025125628140704,199.0,1194,True,907,Current.Ib,ATE-X,+both (recommendation 1),6
6,0,0,1.0,1.0,1.0,1,1,1.0,0,0.0,0.0,0.005025125628140704,199.0,1194,True,907,Current.Ic,ATE-X,baseline,6
6,0,0,1.0,1.0,1.0,1,1,1.0,0,0.0,0.0,0.005025125628140704,199.0,1194,True,907,Current.Ic,ATE-X,+dead-release only,6
6,0,0,1.0,1.0,1.0,1,1,1.0,0,0.0,0.0,0.005025125628140704,199.0,1194,True,907,Current.Ic,ATE-X,+latch-timeout only,6
6,0,0,1.0,1.0,1.0,1,1,1.0,0,0.0,0.0,0.005025125628140704,199.0,1194,True,907,Current.Ic,ATE-X,+both (recommendation 1),6
0,0,0,0.0,0.0,0.0,0,0,,0,,,0.0,inf,23,False,971,Voltage.Va,ATE-X,baseline,0
0,0,0,0.0,0.0,0.0,0,0,,0,,,0.0,inf,23,False,971,Voltage.Va,ATE-X,+dead-release only,0
0,0,0,0.0,0.0,0.0,0,0,,0,,,0.0,inf,23,False,971,Voltage.Va,ATE-X,+latch-timeout only,0
0,0,0,0.0,0.0,0.0,0,0,,0,,,0.0,inf,23,False,971,Voltage.Va,ATE-X,+both (recommendation 1),0
0,0,0,0.0,0.0,0.0,0,0,,0,,,0.0,inf,23,False,971,Voltage.Vb,ATE-X,baseline,0
0,0,0,0.0,0.0,0.0,0,0,,0,,,0.0,inf,23,False,971,Voltage.Vb,ATE-X,+dead-release only,0
0,0,0,0.0,0.0,0.0,0,0,,0,,,0.0,inf,23,False,971,Voltage.Vb,ATE-X,+latch-timeout only,0
0,0,0,0.0,0.0,0.0,0,0,,0,,,0.0,inf,23,False,971,Voltage.Vb,ATE-X,+both (recommendation 1),0
0,0,0,0.0,0.0,0.0,0,0,,0,,,0.0,inf,23,False,971,Voltage.Vc,ATE-X,baseline,0
0,0,0,0.0,0.0,0.0,0,0,,0,,,0.0,inf,23,False,971,Voltage.Vc,ATE-X,+dead-release only,0
0,0,0,0.0,0.0,0.0,0,0,,0,,,0.0,inf,23,False,971,Voltage.Vc,ATE-X,+latch-timeout only,0
0,0,0,0.0,0.0,0.0,0,0,,0,,,0.0,inf,23,False,971,Voltage.Vc,ATE-X,+both (recommendation 1),0
4,2,0,0.6666666666666666,1.0,0.8,1,1,1.0,0,0.0,0.0,0.2608695652173913,3.8333333333333335,23,True,971,Current.Ia,ATE-X,baseline,6
4,2,0,0.6666666666666666,1.0,0.8,1,1,1.0,0,0.0,0.0,0.2608695652173913,3.8333333333333335,23,True,971,Current.Ia,ATE-X,+dead-release only,6
4,2,0,0.6666666666666666,1.0,0.8,1,1,1.0,0,0.0,0.0,0.2608695652173913,3.8333333333333335,23,True,971,Current.Ia,ATE-X,+latch-timeout only,6
4,2,0,0.6666666666666666,1.0,0.8,1,1,1.0,0,0.0,0.0,0.2608695652173913,3.8333333333333335,23,True,971,Current.Ia,ATE-X,+both (recommendation 1),6
2,3,1,0.4,0.6666666666666666,0.5,1,1,1.0,0,1.0,8.333333333333334,0.22727272727272727,4.4,22,True,971,Current.Ib,ATE-X,baseline,6
2,0,1,1.0,0.6666666666666666,0.8,1,1,1.0,0,1.0,8.333333333333334,0.09090909090909091,11.0,22,True,971,Current.Ib,ATE-X,+dead-release only,2
2,3,1,0.4,0.6666666666666666,0.5,1,1,1.0,0,1.0,8.333333333333334,0.22727272727272727,4.4,22,True,971,Current.Ib,ATE-X,+latch-timeout only,6
2,0,1,1.0,0.6666666666666666,0.8,1,1,1.0,0,1.0,8.333333333333334,0.09090909090909091,11.0,22,True,971,Current.Ib,ATE-X,+both (recommendation 1),2
4,0,0,1.0,1.0,1.0,1,1,1.0,0,0.0,0.0,0.17391304347826086,5.75,23,True,971,Current.Ic,ATE-X,baseline,4
4,0,0,1.0,1.0,1.0,1,1,1.0,0,0.0,0.0,0.17391304347826086,5.75,23,True,971,Current.Ic,ATE-X,+dead-release only,4
4,0,0,1.0,1.0,1.0,1,1,1.0,0,0.0,0.0,0.17391304347826086,5.75,23,True,971,Current.Ic,ATE-X,+latch-timeout only,4
4,0,0,1.0,1.0,1.0,1,1,1.0,0,0.0,0.0,0.17391304347826086,5.75,23,True,971,Current.Ic,ATE-X,+both (recommendation 1),4
